post_id,Document_preprocessed,Topic,topic_label,date,fs_auto,prob_0,prob_1,post,fs_manual
1139511431-34612.0,hoch lebe die gerechte gewalt angesichts des krieges in der ukraine k nnen sich die deutschen wieder aus tiefster berzeugung f r die milit rische eskalation begeistern dahinter steht eine meta erz hlung dass auch deutschland im krieg in der ukraine inzwischen de facto wenngleich noch nicht de jure eine nato kriegspartei ist erf hrt der einzelne allt glich am eigenen leib an der inflationsrate an der tanks ule beim einkauf angesichts seiner energie rechnungen die ihm ins haus flattern solange es energie noch gibt weiter in der politischen und massenmedialen rund um die uhr betreuung und kriegsberichterstattung hier weiterlesen via netnewsexpress,2,Russland-Angriffskrieg,2022-04-14T05:39:36Z,1,0.296475995434807,0.703524004565193,"Hoch lebe die gerechte Gewalt! · Angesichts des Krieges in der Ukraine können sich die Deutschen wieder aus tiefster Überzeugung für die militärische Eskalation begeistern. Dahinter steht eine Meta-Erzählung. Dass auch Deutschland im Krieg in der Ukraine inzwischen de facto, wenngleich noch nicht de jure, eine (Nato-)Kriegspartei ist, erfährt der Einzelne alltäglich am eigenen Leib: an der Inflationsrate, an der Tanksäule, beim Einkauf, angesichts seiner Energie-Rechnungen, die ihm ins Haus flattern, solange es Energie noch gibt. Weiter in der politischen und massenmedialen Rund-um-die-Uhr-Betreuung und Kriegsberichterstattung.👉 Hier weiterlesen via @anonymisiert",1
1139511431-48174.0,die zerst rungs schneise der windkraft besessenen windturbinen ben tigen riesige mengen an seltenen erden f r ihre generatoren und motoren eine einzige windturbine verschlingt tonnen von seltenen erden der abbau von seltenen erden in china ist f r mensch und umwelt entsetzlich zerst rerisch in einem bericht wurde von radioaktiven seen hohen krebsraten und dorfbewohnern berichtet deren z hne auszufallen begannen und deren haare in ungew hnlich jungem alter wei wurden kinder wurden mit weichen knochen geboren und die krebsraten stiegen rapide an hier weiterlesen via netnewsexpress,7,Energiekrise,2022-09-19T15:23:26Z,1,0.0939685998396743,0.906031400160326,"Die Zerstörungs-Schneise der Windkraft-Besessenen · Windturbinen benötigen riesige Mengen an seltenen Erden für ihre Generatoren und Motoren. Eine einzige Windturbine verschlingt Tonnen von Seltenen Erden. Der Abbau von Seltenen Erden in China ist für Mensch und Umwelt entsetzlich zerstörerisch. In einem Bericht wurde von radioaktiven Seen, hohen Krebsraten und Dorfbewohnern berichtet, deren „Zähne auszufallen begannen“ und deren „Haare in ungewöhnlich jungem Alter weiß wurden“. Kinder wurden mit weichen Knochen geboren, und die Krebsraten stiegen rapide an.👉 Hier weiterlesen via @anonymisiert",1
1139511431-50988.0,atomkraft laufzeitverl ngerung ohne brennst be in den ersten beiden teilen unserer w chentlichen energiepolitik und klima r ck und rundblicks war es zum einen um die beginnende r umung am rheinl ndischen tagebau garzweiler um den zusammenhang zwischen schuldenkrise der entwicklungsl nder und deutscher energiepolitik und zum anderen um protestierende im bundesfinanzministerium die gebrochene versprechen kritisierten sowie um die professionelle ignoranz von politikern in sachen katastrophenschutz gegangen hier soll nun etwas kursorisch ber weitere wichtige themen berichtet werden hier weiterlesen via netnewsexpress,7,Energiekrise,2022-10-21T10:03:47Z,0,0.966694631715158,0.033305368284842,"Atomkraft: Laufzeitverlängerung ohne Brennstäbe · In den ersten beiden Teilen unserer wöchentlichen Energiepolitik und Klima Rück- und Rundblicks war es zum einen um die beginnende Räumung am rheinländischen Tagebau Garzweiler 2, um den Zusammenhang zwischen Schuldenkrise der Entwicklungsländer und deutscher Energiepolitik und zum anderen um Protestierende im Bundesfinanzministerium, die gebrochene Versprechen kritisierten, sowie um die professionelle Ignoranz von Politikern in Sachen Katastrophenschutz gegangen. Hier soll nun etwas kursorisch über weitere wichtige Themen berichtet werden.👉 Hier weiterlesen via @anonymisiert",0
1139511431-52370.0,bank of england gro britannien steht jahrhundertrezession bevor die bank of england hat vor einer rezession mit rekorddauer in gro britannien gewarnt wie die zentralbank am donnerstag mitteilte k nnte das land in eine phase von acht aufeinanderfolgenden quartalen mit einem r ckgang der wirtschaftsleistung fallen das w re die l ngste rezession seit beginn belastbarer aufzeichnungen vor rund jahren hie es von der schwere her w re der r ckgang der wirtschaftsleistung jedoch weniger drastisch als in der vergangenheit demnach wird mit einem r ckgang von prozent des bruttoinlandsprodukts gerechnet w hrend der finanz und wirtschaftskrise fiel die britische wirtschaftsleistung um prozent hier weiterlesen via netnewsexpress,9,Inflation,2022-11-06T07:05:21Z,0,0.732209040821415,0.267790959178585,"Bank of England: Großbritannien steht Jahrhundertrezession bevor · Die Bank of England hat vor einer Rezession mit Rekorddauer in Großbritannien gewarnt. Wie die Zentralbank am Donnerstag mitteilte, könnte das Land in eine Phase von acht aufeinanderfolgenden Quartalen mit einem Rückgang der Wirtschaftsleistung fallen. Das wäre die längste Rezession seit Beginn belastbarer Aufzeichnungen vor rund 100 Jahren, hieß es. Von der Schwere her wäre der Rückgang der Wirtschaftsleistung jedoch weniger drastisch als in der Vergangenheit. Demnach wird mit einem Rückgang von 2,9 Prozent des Bruttoinlandsprodukts gerechnet. Während der Finanz- und Wirtschaftskrise 2008 fiel die britische Wirtschaftsleistung um 6,4 Prozent.👉 Hier weiterlesen via @anonymisiert",0
1139511431-52556.0,die dunklen urspr nge des great reset von davos es ist wichtig zu verstehen dass es keine einzige neue oder originelle idee in klaus schwabs sogenannter great reset agenda f r die welt gibt auch seine agenda f r die vierte industrielle revolution stammt nicht von ihm ebenso wenig wie seine behauptung den begriff des stakeholder kapitalismus erfunden zu haben ein produkt von schwab ist klaus schwab ist nicht viel mehr als ein aalglatter pr agent f r eine globale technokratische agenda eine korporatistische vereinigung von unternehmensmacht mit der regierung einschlie lich der uno eine agenda deren urspr nge auf den beginn der er jahre und sogar noch fr her zur ckgehen hier weiterlesen via netnewsexpress,14,Verschwörung: Rechts,2022-11-08T09:10:53Z,1,0.0357794857413971,0.964220514258603,"Die dunklen Ursprünge des Great Reset von Davos · Es ist wichtig zu verstehen, dass es keine einzige neue oder originelle Idee in Klaus Schwabs sogenannter Great Reset-Agenda für die Welt gibt. Auch seine Agenda für die Vierte Industrielle Revolution stammt nicht von ihm, ebenso wenig wie seine Behauptung, den Begriff des Stakeholder-Kapitalismus erfunden zu haben, ein Produkt von Schwab ist. Klaus Schwab ist nicht viel mehr als ein aalglatter PR-Agent für eine globale technokratische Agenda, eine korporatistische Vereinigung von Unternehmensmacht mit der Regierung, einschließlich der UNO, eine Agenda, deren Ursprünge auf den Beginn der 1970er Jahre und sogar noch früher zurückgehen.👉 Hier weiterlesen via @anonymisiert",0
1139511431-53648.0,ab sofort bestimmt die eu was wahr ist am und november sind mit den gesetzen ber digitale m rkte digital markets act beziehungsweise ber digitale dienste digital service act zwei eu verordnungen in kraft getreten die vordergr ndig zwar den anspruch der eu untermauern die weltanschauliche deutungsmacht gro er internetkonzerne zu beschr nken tats chlich aber dazu dienen sollen den politischen w rgegriff um das ohnehin schon bedrohte grundrecht auf meinungsfreiheit nochmals zu verst rken es wird zwar immer behauptet im internet d rfe es kein eigenes recht geben in wahrheit aber wird fortan die politik in noch gr erem ausma und noch willk rlicher festlegen was gesagt werden darf hier weiterlesen via netnewsexpress,9,Inflation,2022-11-20T13:19:05Z,1,0.292848028115136,0.707151971884864,"Ab sofort bestimmt die EU, was „wahr“ ist · Am 1. und 16. November sind mit den Gesetzen über digitale Märkte („Digital Markets Act”) beziehungsweise über digitale Dienste („Digital Service Act”) zwei EU-Verordnungen in Kraft getreten, die vordergründig zwar den Anspruch der EU untermauern, die weltanschauliche Deutungsmacht großer Internetkonzerne zu beschränken, tatsächlich aber dazu dienen sollen, den politischen Würgegriff um das ohnehin schon bedrohte Grundrecht auf Meinungsfreiheit nochmals zu verstärken. Es wird zwar immer behauptet, im Internet dürfe es kein „eigenes Recht” geben – in Wahrheit aber wird fortan die Politik in noch größerem Ausmaß und noch willkürlicher festlegen, was gesagt werden darf.👉 Hier weiterlesen via @anonymisiert",1
1139511431-54244.0,absurde faktenverdrehung zur anerkennung der hungerkrise in der ukraine als v lkermord gastbeitrag des russischen botschafters in der bundesrepublik sergej j netschajew mit gro em bedauern und befremden haben wir der deutschen presse entnommen dass einige bundestagsabgeordnete dazu aufrufen die massenhafte hungersnot die zu beginn der er jahre des jahrhunderts in der udssr herrschte als genozid am ukrainischen volk anzuerkennen ein narrativ das schlichtweg antihistorisch und wahrheitswidrig ist sowie dem gesunden menschenverstand widerspricht hier weiterlesen via netnewsexpress,2,Russland-Angriffskrieg,2022-11-27T09:29:57Z,1,0.138287141702416,0.861712858297584,"Absurde Faktenverdrehung · Zur Anerkennung der Hungerkrise in der Ukraine 1932/33 als »Völkermord«. Gastbeitrag des russischen Botschafters in der Bundesrepublik, Sergej J. Netschajew: Mit großem Bedauern und Befremden haben wir der deutschen Presse entnommen, dass einige Bundestagsabgeordnete dazu aufrufen, die massenhafte Hungersnot, die zu Beginn der 30er Jahre des 20. Jahrhunderts in der UdSSR herrschte, als Genozid am ukrainischen Volk anzuerkennen. Ein Narrativ, das schlichtweg antihistorisch und wahrheitswidrig ist sowie dem gesunden Menschenverstand widerspricht.👉 Hier weiterlesen via @anonymisiert",0
1139511431-54305.0,g tzendienst der l ge die impfl ge ist nur die spitze des corona eisbergs die liste der skandale reicht einmal um den erdball eine zusammenfassung die impf l ge hat bewegung in die aufkl rung des corona unrechts gebracht das narrativ br ckelt und wankt die pandemie hat ihren schrecken endg ltig verloren die impfungen sind ein ladenh ter niemand kann mehr abstreiten dass die politik den b rger ber die wirksamkeit der covid impfstoffe belogen hat die werbekampagnen die es geimpften erlauben sollten wieder im club zu feiern oder die oma zu besuchen sprechen eine deutliche sprache der irref hrung hier weiterlesen via netnewsexpress,1,Corona: Allgemein,2022-11-28T07:17:51Z,1,0.0623310358819248,0.937668964118075,"Götzendienst der Lüge · Die Impflüge ist nur die Spitze des Corona-Eisbergs. Die Liste der Skandale reicht einmal um den Erdball. Eine Zusammenfassung: Die Impf-Lüge hat Bewegung in die Aufklärung des Corona-Unrechts gebracht. Das Narrativ bröckelt und wankt, die Pandemie hat ihren Schrecken endgültig verloren. Die Impfungen sind ein Ladenhüter. Niemand kann mehr abstreiten, dass die Politik den Bürger über die Wirksamkeit der Covid-Impfstoffe belogen hat. Die Werbekampagnen, die es Geimpften erlauben sollten, wieder im Club zu feiern oder die Oma zu besuchen, sprechen eine deutliche Sprache der Irreführung.👉 Hier weiterlesen via @anonymisiert",1
1139511431-56147.0,am h ufigsten krank sind die geimpften wir wissen dass bei lteren menschen impfungen sowieso schlechter ansprechen ich habe den eindruck durch diese mrna technologie das l sst sich dann oft auch im blut nachweisen haben wir probleme dass gewisse abwehrzellen nach unten gehen sagt der schweizer arzt andreas heisler ich sehe dass ltere menschen probleme haben sie sind h ufiger krank sie haben h ufiger infekte sie verschlechtern sich kognitiv sie sind fter verwirrt sie gehen schneller in eine demenz und ich habe den eindruck dass viele wirklich dadurch geschw cht werden hier weiterlesen via netnewsexpress,4,Corona: Impfstoff,2022-12-18T15:19:04Z,1,0.0604738812337435,0.939526118766257,"„Am häufigsten krank sind die Geimpften“ · „Wir wissen, dass bei älteren Menschen Impfungen sowieso schlechter ansprechen. Ich habe den Eindruck, durch diese mRNA-Technologie, das lässt sich dann oft auch im Blut nachweisen, haben wir Probleme, dass gewisse Abwehrzellen nach unten gehen“, sagt der Schweizer Arzt Andreas Heisler: „Ich sehe, dass ältere Menschen Probleme haben, sie sind häufiger krank, sie haben häufiger Infekte, sie verschlechtern sich kognitiv, sie sind öfter verwirrt, sie gehen schneller in eine Demenz, und ich habe den Eindruck, dass viele wirklich dadurch geschwächt werden.""👉 Hier weiterlesen via @anonymisiert",1
1139511431-56845.0,maskenpflicht jetzt offiziell absurd aber weiter g ltig ausgerechnet christian drosten der ganz ma geblich f r die strikte corona politik in deutschland verantwortlich ist hat jetzt die pandemie f r beendet erkl rt somit ist das ende quasi amtlich oder mit anderen worten die maskenpflicht im ffentlichen nah und fernverkehr und andere ma nahmen die bis heute noch bestehen sind damit noch offensichtlicher als zuvor absurd und widerrechtlich in einem rechtsstaat und einer demokratie die funktionieren m sste dies umgehend zur beendigung der noch bestehenden ma nahmen f hren nicht so im deutschland des jahres hier weiterlesen via netnewsexpress,8,Corona: Maßnahmen,2022-12-27T13:03:26Z,1,0.167286676259948,0.832713323740052,"Maskenpflicht jetzt offiziell absurd – aber weiter gültig · Ausgerechnet Christian Drosten, der ganz maßgeblich für die strikte Corona-Politik in Deutschland verantwortlich ist, hat jetzt die Pandemie für beendet erklärt. Somit ist das Ende quasi amtlich. Oder, mit anderen Worten: Die Maskenpflicht im öffentlichen Nah- und Fernverkehr und andere Maßnahmen, die bis heute noch bestehen, sind damit noch offensichtlicher als zuvor absurd und widerrechtlich. In einem Rechtsstaat und einer Demokratie, die funktionieren, müsste dies umgehend zur Beendigung der noch bestehenden „Maßnahmen“ führen. Nicht so im Deutschland des Jahres 2022.👉 Hier weiterlesen via @anonymisiert",0
1139511431-67219.0,deutschlands zweifelhafte rolle im ukraine konflikt wir stehen an der seite der ukraine im norwegian style massenhaft false flags mitfinanziert von der eu und deutschland am mai gingen die norweger nach einer zweij hrigen durch die covid verordnungen bedingten unterbrechung wieder auf die stra e und feierten den jahrestag der verk ndung ihrer verfassung es war das erste ereignis dieser art das ich pers nlich miterlebt habe und als sterreichischer staatsb rger der in den er jahren geboren wurde war es ein beeindruckender anblick hier weiterlesen via netnewsexpress,2,Russland-Angriffskrieg,2023-04-30T10:19:29Z,0,0.897784943272868,0.102215056727132,"Deutschlands zweifelhafte Rolle im Ukraine-Konflikt · „Wir stehen an der Seite der Ukraine“ im Norwegian Style: Massenhaft False Flags, mitfinanziert von der EU und Deutschland. Am 17. Mai 2022 gingen die Norweger nach einer zweijährigen, durch die Covid-Verordnungen bedingten Unterbrechung wieder auf die Straße und feierten den Jahrestag der Verkündung ihrer Verfassung. Es war das erste Ereignis dieser Art, das ich persönlich miterlebt habe. Und als österreichischer Staatsbürger, der in den 1980er Jahren geboren wurde, war es ein beeindruckender Anblick.👉 Hier weiterlesen via @anonymisiert",0
1139511431-67706.0,bischof manuel s nchez monge die agenda ist eine falle die katholische kirche ist seit jeher eine unterst tzerin der herrschenden religionen hatten und haben so sie noch nicht von den medien abgel st wurden die aufgabe f r die unterst tzung des gerade herrschenden systems zu sorgen umso erfreulicher ist es wenn aus der jeweiligen amtskirche kritische t ne zu h ren sind wie etwa von dem durch tkp mehrfach gecoverten erzbischof carlo maria vigan siehe unten oder neuerdings dem bischof der di zese santander in spanien die agenda der uno zielt darauf ab ein globalistisches system einzuf hren das in einer weltregierung m nden soll die die berzeugungen der menschen ver ndert warnt der bischof hier weiterlesen via netnewsexpress,15,Feindbilder,2023-05-06T05:00:34Z,1,0.0448060894353849,0.955193910564615,"Bischof Manuel Sánchez Monge: Die Agenda 2030 ist eine Falle · Die katholische Kirche ist seit jeher eine Unterstützerin der Herrschenden. Religionen hatten und haben, so sie noch nicht von den Medien abgelöst wurden, die Aufgabe für die Unterstützung des gerade herrschenden Systems zu sorgen. Umso erfreulicher ist es, wenn aus der jeweiligen Amtskirche kritische Töne zu hören sind wie etwa von dem durch TKP mehrfach gecoverten Erzbischof Carlo Maria Viganò (siehe unten) oder neuerdings dem Bischof der Diözese Santander in Spanien. Die Agenda 2030 der UNO zielt darauf ab, ein “globalistisches System einzuführen, das in einer Weltregierung münden soll, die die Überzeugungen der Menschen verändert“, warnt der Bischof.👉 Hier weiterlesen via @anonymisiert",1
